user_id,date,description,amount,is_subscription,is_price_creep,is_anomaly,true_canonical_merchant,merchant_clean,user_median_amount,user_std_amount,amount_zscore,predicted_anomaly
user_2,2026-03-21,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/914363461100/,620.63,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.009904700472198607,0
user_2,2026-03-22,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/750419659842/,718.6,0,0,0,Swiggy,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC,664.22,4400.940757608199,0.012356448994681345,0
user_2,2026-03-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/302312178766/,55.31,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.13835905401528908,0
user_2,2026-03-25,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/785638804317/,758.3,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,0.021377247543575215,0
user_2,2026-03-25,UPI/ZOMATO LTD/UPIIntent/ICICI/676199059362/,1035.49,0,0,0,Zomato,UPI/ZOMATO LTD/UPIIntent/ICICI,664.22,4400.940757608199,0.08436150824301845,0
user_2,2026-03-27,UPI/Kamod Kumar/UPI/INDIAN/123743020947/,933.63,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,0.061216456852833785,0
user_2,2026-03-29,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/396383758633/,473.36,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.04336800027813317,0
user_2,2026-03-30,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/440478727556/,1033.94,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.08400931081856543,0
user_2,2026-04-01,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/146228591174/,1023.01,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,664.22,4400.940757608199,0.08152575091580949,0
user_2,2026-04-02,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/280790460861/,405.39,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,664.22,4400.940757608199,-0.05881242540076082,0
user_2,2026-04-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/569955992778/,1256.83,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,664.22,4400.940757608199,0.13465530045491195,0
user_2,2026-04-03,UPI/HOTSTAR SUB/UPIIntent/SBI/528035457262/,418.52,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.0558289723794264,0
user_2,2026-04-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/378825997841/,972.52,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,664.22,4400.940757608199,0.07005320384443285,0
user_2,2026-04-03,UPI/CATERING CARE FSS/cateringcare1/HDFC/282992089938/,955.17,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.06611086493200694,0
user_2,2026-04-04,UPI/NETFLIX.COM/UPIIntent/HDFC/254548001039/,994.52,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,664.22,4400.940757608199,0.07505213503021788,0
user_2,2026-04-04,UPI/SPOTIFY INDIA/UPIIntent/ICICI/825658220176/,431.7,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,664.22,4400.940757608199,-0.052834158150851546,0
user_2,2026-04-04,UPI/AMAZON PRIME/UPIIntent/AXIS/730494917573/,664.61,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,664.22,4400.940757608199,8.861741647527688e-05,0
user_2,2026-04-04,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/428032489783/,914.32,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,664.22,4400.940757608199,0.056828758616583396,0
user_2,2026-04-04,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/931414165835/,98.28,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.1285952325128717,0
user_2,2026-04-07,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/134579678744/,1129.89,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,0.1058114675129324,0
user_2,2026-04-10,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/830235385825/,496.56,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.03809640011857806,0
user_2,2026-04-12,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/237335121951/,247.78,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.09462522286401436,0
user_2,2026-04-15,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/383595051380/,324.27,0,0,0,Swiggy,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC,664.22,4400.940757608199,-0.07724484802761906,0
user_2,2026-04-20,UPI/ZOMATO LTD/UPIIntent/ICICI/537154700695/,74.1,0,0,0,Zomato,UPI/ZOMATO LTD/UPIIntent/ICICI,664.22,4400.940757608199,-0.13408951233433902,0
user_2,2026-04-20,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/175485500684/,576.22,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,-0.019995724743140098,0
user_2,2026-04-21,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/536502895377/,221.14,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,-0.1006784740817104,0
user_2,2026-04-21,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/500187563873/,663.26,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.00021813517901608207,0
user_2,2026-04-22,UPI/Kamod Kumar/UPI/INDIAN/944717449979/,807.47,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,0.03254985874380476,0
user_2,2026-04-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/871276112205/,51.19,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.1392952174918997,0
user_2,2026-04-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/786756055732/,1029.3,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.08295499078665437,0
user_2,2026-04-24,UPI/Zomato Order/UPIIntent/ICICI/898639633853/,1194.52,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,664.22,4400.940757608199,0.12049696399189992,0
user_2,2026-04-26,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/439536573068/,1196.57,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.12096277348875716,0
user_2,2026-05-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/638604574845/,694.31,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.006837174517285044,0
user_2,2026-05-02,UPI/HOTSTAR SUB/UPIIntent/SBI/641039643163/,418.52,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.0558289723794264,0
user_2,2026-05-02,UPI/GYMFIT CLUB/UPIIntent/HDFC/524334304868/,1021.15,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,664.22,4400.940757608199,0.08110311400646585,0
user_2,2026-05-03,UPI/NETFLIX.COM/UPIIntent/HDFC/550503430146/,994.52,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,664.22,4400.940757608199,0.07505213503021788,0
user_2,2026-05-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/187630465885/,431.7,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,664.22,4400.940757608199,-0.052834158150851546,0
user_2,2026-05-03,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/372263964160/,1256.83,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,664.22,4400.940757608199,0.13465530045491195,0
user_2,2026-05-03,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/380079671098/,110.07,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.12591625984558052,0
user_2,2026-05-03,UPI/Zomato Order/UPIIntent/ICICI/722561202840/,473.82,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,664.22,4400.940757608199,-0.04326347717152131,0
user_2,2026-05-04,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/211503129821/,405.39,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,664.22,4400.940757608199,-0.05881242540076082,0
user_2,2026-05-04,UPI/AMAZON PRIME/UPIIntent/AXIS/543558585810/,664.61,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,664.22,4400.940757608199,8.861741647527688e-05,0
user_2,2026-05-04,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/147715319173/,940.2,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,664.22,4400.940757608199,0.06270931948422505,0
user_2,2026-05-04,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/168317251296/,529.66,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.03057528092541969,0
user_2,2026-05-06,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/791472975321/,664.22,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.0,0
user_2,2026-05-06,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/252499421727/,58374.45,0,0,1,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,13.113157658446658,1
user_2,2026-05-09,UPI/CATERING CARE FSS/cateringcare1/HDFC/993464851237/,145.61,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,-0.11784071373908962,0
user_2,2026-05-09,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/159439489106/,910.25,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,0.05590395634721316,0
user_2,2026-05-10,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/244720999186/,474.78,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,-0.04304534199250524,0
user_2,2026-05-10,UPI/Kamod Kumar/UPI/INDIAN/966230599546/,380.69,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,-0.06442486177752856,0
user_2,2026-05-11,UPI/CATERING CARE FSS/cateringcare1/HDFC/153852194934/,1103.25,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.09975821629523632,0
user_2,2026-05-12,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/955813040233/,960.48,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,664.22,4400.940757608199,0.06731742514093961,0
user_2,2026-05-12,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/144757678882/,284.14,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.08636335295878056,0
user_2,2026-05-13,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC/989184881567/,415.44,0,0,0,Swiggy,UPI/Bundl Technologies Pvt Ltd/UPIIntent/HDFC,664.22,4400.940757608199,-0.056528822745436295,0
user_2,2026-05-14,UPI/Zomato Order/UPIIntent/ICICI/757085154465/,251.21,0,0,0,Zomato,UPI/Zomato Order/UPIIntent/ICICI,664.22,4400.940757608199,-0.09384584404732149,0
user_2,2026-05-15,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/242678154421/,374.99,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,-0.06572003940293648,0
user_2,2026-05-17,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/668645838319/,730.03,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,0.014953620969841463,0
user_2,2026-05-18,UPI/CATERING CARE FSS/cateringcare1/HDFC/634056055346/,1184.45,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.11820881685367925,0
user_2,2026-05-18,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/256257249959/,844.77,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.04102531934515845,0
user_2,2026-05-20,UPI/SWIGGY*BLR123/UPIIntent/HDFC/126321311430/,912.12,0,0,0,Swiggy,UPI/SWIGGY*BLR123/UPIIntent/HDFC,664.22,4400.940757608199,0.056328865498004886,0
user_2,2026-05-23,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/987919902725/,714.63,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,0.011454369139791951,0
user_2,2026-05-23,UPI/ZOMATO LTD/UPIIntent/ICICI/755416058543/,1146.18,0,0,0,Zomato,UPI/ZOMATO LTD/UPIIntent/ICICI,664.22,4400.940757608199,0.10951294883186138,0
user_2,2026-05-25,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/871866090853/,666.75,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,0.0005748770863652716,0
user_2,2026-05-27,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/978085612304/,259.12,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.09204850106188697,0
user_2,2026-05-27,UPI/CATERING CARE FSS/cateringcare1/HDFC/582763861496/,423.59,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,-0.05467694596524776,0
user_2,2026-05-31,UPI/Kamod Kumar/UPI/INDIAN/476437608777/,930.03,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,0.060398449931523504,0
user_2,2026-06-01,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/307256268068/,405.39,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,664.22,4400.940757608199,-0.05881242540076082,0
user_2,2026-06-01,UPI/AMAZON PRIME/UPIIntent/AXIS/277050973235/,664.61,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,664.22,4400.940757608199,8.861741647527688e-05,0
user_2,2026-06-01,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/753957252359/,966.08,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,664.22,4400.940757608199,0.06858988035186671,0
user_2,2026-06-02,UPI/NETFLIX.COM/UPIIntent/HDFC/315454127588/,994.52,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,664.22,4400.940757608199,0.07505213503021788,0
user_2,2026-06-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/883133114986/,1371.08,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,664.22,4400.940757608199,0.1606156589992728,0
user_2,2026-06-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/836476511959/,110.07,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.12591625984558052,0
user_2,2026-06-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/980076973496/,431.7,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,664.22,4400.940757608199,-0.052834158150851546,0
user_2,2026-06-03,UPI/HOTSTAR SUB/UPIIntent/SBI/141940692423/,449.52,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.04878502389036568,0
user_2,2026-06-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/710787257456/,1021.15,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,664.22,4400.940757608199,0.08110311400646585,0
user_2,2026-06-06,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/632699244385/,413.21,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,-0.057035532588359056,0
user_2,2026-06-07,UPI/CATERING CARE FSS/cateringcare1/HDFC/566020858356/,553.05,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,-0.025260508178350977,0
user_2,2026-06-09,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/460174757196/,1083.0,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,0.09515692736286602,0
user_2,2026-06-13,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/647434203178/,408.67,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,664.22,4400.940757608199,-0.05806713020578923,0
user_2,2026-06-14,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/939699229349/,429.52,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.053329506786533885,0
user_2,2026-06-15,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/176511902397/,934.86,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.06149594255094813,0
user_2,2026-06-17,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/610379189139/,143.96,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,-0.11821563357802349,0
user_2,2026-06-21,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/727395293005/,1112.41,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,0.10183958946168138,0
user_2,2026-06-22,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/461798806521/,695.26,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.007053037454853044,0
user_2,2026-06-23,UPI/Kamod Kumar/UPI/INDIAN/174694048946/,1007.53,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,0.07800832115417529,0
user_2,2026-06-24,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/306462332956/,606.28,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,664.22,4400.940757608199,-0.013165366950199299,0
user_2,2026-06-25,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/891748288747/,187.21,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,664.22,4400.940757608199,-0.10838818931505975,0
user_2,2026-06-26,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/695360085591/,563.64,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.02285420448482991,0
user_2,2026-06-27,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/709678679202/,946.44,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,0.06412719814782954,0
user_2,2026-06-27,UPI/CATERING CARE FSS/cateringcare1/HDFC/871545945433/,1113.84,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.10216451998875736,0
user_2,2026-06-28,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/990339498745/,791.44,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,0.028907455702525953,0
user_2,2026-07-01,UPI/SPOTIFY INDIA/UPIIntent/ICICI/732981162660/,431.7,1,0,0,,UPI/SPOTIFY INDIA/UPIIntent/ICICI,664.22,4400.940757608199,-0.052834158150851546,0
user_2,2026-07-01,UPI/HOTSTAR SUB/UPIIntent/SBI/702827464212/,449.52,1,1,0,,UPI/HOTSTAR SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.04878502389036568,0
user_2,2026-07-01,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/796672897182/,110.07,1,1,0,,UPI/NEWSDIGITAL SUB/UPIIntent/SBI,664.22,4400.940757608199,-0.12591625984558052,0
user_2,2026-07-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/878733096076/,1152.66,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.1109853612902199,0
user_2,2026-07-01,UPI/CATERING CARE FSS/cateringcare1/HDFC/594479882851/,758.06,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.021322713748821196,0
user_2,2026-07-01,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/924737549805/,338.32,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.0740523487930609,0
user_2,2026-07-02,UPI/AMAZON PRIME/UPIIntent/AXIS/241390851419/,664.61,1,0,0,,UPI/AMAZON PRIME/UPIIntent/AXIS,664.22,4400.940757608199,8.861741647527688e-05,0
user_2,2026-07-02,UPI/GYMFIT CLUB/UPIIntent/HDFC/165092160265/,1021.15,1,1,0,,UPI/GYMFIT CLUB/UPIIntent/HDFC,664.22,4400.940757608199,0.08110311400646585,0
user_2,2026-07-03,UPI/NETFLIX.COM/UPIIntent/HDFC/148221031223/,994.52,1,0,0,,UPI/NETFLIX.COM/UPIIntent/HDFC,664.22,4400.940757608199,0.07505213503021788,0
user_2,2026-07-03,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/241797185585/,405.39,1,0,0,,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND,664.22,4400.940757608199,-0.05881242540076082,0
user_2,2026-07-03,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/872578504871/,1371.08,1,1,0,,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI,664.22,4400.940757608199,0.1606156589992728,0
user_2,2026-07-03,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/104946787858/,991.96,1,1,0,,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS,664.22,4400.940757608199,0.07447044121950835,0
user_2,2026-07-03,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/202787891466/,46.54,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,-0.14035180976525882,0
user_2,2026-07-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/175996041126/,865.87,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,0.045819748800615914,0
user_2,2026-07-04,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/295939598234/,619.28,0,0,0,IshanSharma,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI,664.22,4400.940757608199,-0.010211453067689967,0
user_2,2026-07-04,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/470490732835/,584.59,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.018093858651093704,0
user_2,2026-07-10,UPI/Kamod Kumar/UPI/INDIAN/251603664941/,375.73,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,-0.06555189353577826,0
user_2,2026-07-11,UPI/Kamod Kumar/UPI/INDIAN/670683842235/,977.41,0,0,0,KamodKumar,UPI/Kamod Kumar/UPI/INDIAN,664.22,4400.940757608199,0.07116432991254598,0
user_2,2026-07-14,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/545205853550/,557.51,0,0,0,TheFrothHouse,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL,664.22,4400.940757608199,-0.02424708849250546,0
user_2,2026-07-14,UPI/ZOMATO LTD/UPIIntent/ICICI/454052666215/,856.51,0,0,0,Zomato,UPI/ZOMATO LTD/UPIIntent/ICICI,664.22,4400.940757608199,0.04369293080520919,0
user_2,2026-07-15,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/495259777129/,625.97,0,0,0,BottleLab,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS,664.22,4400.940757608199,-0.00869132353892169,0
user_2,2026-07-15,UPI/SWIGGY*BLR123/UPIIntent/HDFC/777680030905/,349.44,0,0,0,Swiggy,UPI/SWIGGY*BLR123/UPIIntent/HDFC,664.22,4400.940757608199,-0.07152561630279138,0
user_2,2026-07-16,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/879532259149/,974.5,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,664.22,4400.940757608199,0.07050310765115352,0
user_2,2026-07-16,UPI/SWIGGY BANGALORE/UPIIntent/HDFC/275571035645/,1041.38,0,0,0,Swiggy,UPI/SWIGGY BANGALORE/UPIIntent/HDFC,664.22,4400.940757608199,0.08569985845594001,0
user_2,2026-07-17,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/954678844438/,105.96,0,0,0,Blinkit,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC,664.22,4400.940757608199,-0.12685015108074307,0
user_2,2026-07-23,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/178507188754/,794.75,0,0,0,Blinkit,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC,664.22,4400.940757608199,0.029659567621841777,0
user_2,2026-07-25,UPI/CATERING CARE FSS/cateringcare1/HDFC/407626235738/,1177.61,0,0,0,CateringCare,UPI/CATERING CARE FSS/cateringcare1/HDFC,664.22,4400.940757608199,0.11665460370318968,0
user_2,2026-07-30,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/967453003039/,528.05,0,0,0,Thesmartq1,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL,664.22,4400.940757608199,-0.030941111798561235,0
